age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,fat_percentage,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category,hrr,intensity,cardio_load,weekly_cardio_load,bpm_efficiency,calories_per_min,calories_per_kg,fat_burn_efficiency,weight_height_ratio,bmi_age_interaction,weight_age_ratio,fat_risk_score,water_per_session,water_per_kg,hydration_score,experience_intensity_ratio,experience_load,experience_frequency_score
20,Female,71.3,1.69,167,163,52,1.28,1043.0,Strength,33.4,2.3,3,2,24.96,0-29,60-79,overweight,115,0.9652173913043478,1.2354782608695651,3.7064347826086954,6.398773006134969,814.84375,14.628330995792426,786.5013586956521,42.18934911242604,499.20000000000005,3.565,1053.0461538461539,0.7666666666666666,0.03225806451612903,0.5989583333333333,1.9304347826086956,2.4709565217391303,6
37,Male,49.1,1.74,193,138,52,1.11,842.0,Yoga,22.3,2.6,3,2,16.22,30-39,40-59,under weight,141,0.6099290780141844,0.6770212765957447,2.031063829787234,6.101449275362318,758.5585585585585,17.14867617107943,462.6669222413903,28.218390804597703,600.14,1.327027027027027,457.70229885057466,0.8666666666666667,0.05295315682281059,0.7807807807807807,1.2198581560283688,1.3540425531914895,6
53,Female,78.3,1.65,164,126,50,1.24,703.0,HIIT,33.7,1.6,3,1,28.76,50-100,60-79,overweight,114,0.6666666666666666,0.8266666666666667,2.48,5.579365079365079,566.9354838709678,8.978288633461048,377.95698924731187,47.45454545454545,1524.28,1.4773584905660377,1364.7927272727272,0.5333333333333333,0.020434227330779056,0.43010752688172044,0.6666666666666666,0.8266666666666667,3
36,Female,57.3,1.64,164,157,70,1.13,887.0,Strength,25.3,1.8,4,2,21.3,30-39,40-59,healthy,94,0.925531914893617,1.045851063829787,4.183404255319148,5.649681528662421,784.9557522123895,15.479930191972077,726.5016004518924,34.9390243902439,766.8000000000001,1.5916666666666666,744.2012195121952,0.45,0.03141361256544503,0.3982300884955753,1.851063829787234,2.091702127659574,8
43,Female,48.4,1.61,190,127,69,1.28,732.0,Cardio,34.1,2.4,2,1,18.67,40-49,40-59,healthy,121,0.4793388429752066,0.6135537190082645,1.227107438016529,5.7637795275590555,571.875,15.12396694214876,274.1219008264463,30.062111801242235,802.8100000000001,1.1255813953488372,561.2596273291925,1.2,0.049586776859504134,0.9375,0.4793388429752066,0.6135537190082645,2
20,Male,76.4,1.62,168,132,51,1.35,980.0,Cardio,21.2,2.6,4,2,29.11,0-29,60-79,overweight,117,0.6923076923076923,0.9346153846153846,3.7384615384615385,7.424242424242424,725.9259259259259,12.827225130890051,502.5641025641025,47.160493827160494,582.2,3.8200000000000003,1372.8419753086418,0.65,0.034031413612565446,0.48148148148148145,1.3846153846153846,1.8692307692307693,8
36,Male,110.2,1.77,191,156,74,1.19,1021.0,HIIT,26.5,3.4,2,1,35.18,30-39,100-130,obesity,117,0.7008547008547008,0.8340170940170939,1.6680341880341878,6.544871794871795,857.983193277311,9.26497277676951,601.3215542627307,62.259887005649716,1266.48,3.0611111111111113,2190.302824858757,1.7,0.0308529945553539,1.4285714285714286,0.7008547008547008,0.8340170940170939,2
37,Female,72.9,1.76,192,121,52,1.21,732.0,Strength,27.5,1.9,3,2,23.53,30-39,60-79,healthy,140,0.4928571428571429,0.5963571428571429,1.7890714285714289,6.049586776859504,604.9586776859504,10.041152263374485,298.1582054309327,41.42045454545455,870.61,1.9702702702702704,974.6232954545455,0.6333333333333333,0.026063100137174208,0.5234159779614325,0.9857142857142858,1.1927142857142858,6
49,Male,82.1,1.86,162,160,64,1.87,1481.0,Strength,14.2,3.5,4,3,23.73,40-49,80-99,healthy,98,0.9795918367346939,1.8318367346938775,7.32734693877551,9.25625,791.9786096256684,18.038976857490866,775.8157808577976,44.13978494623655,1162.77,1.6755102040816325,1047.4370967741934,0.875,0.04263093788063338,0.4679144385026738,2.9387755102040813,5.495510204081633,12
24,Female,58.9,1.76,189,130,73,0.63,410.0,HIIT,30.1,1.7,3,1,19.01,0-29,40-59,healthy,116,0.49137931034482757,0.3095689655172414,0.9287068965517242,3.1538461538461537,650.7936507936508,6.960950764006792,319.7865353037767,33.465909090909086,456.24,2.4541666666666666,636.1869318181818,0.5666666666666667,0.028862478777589132,0.8994708994708994,0.49137931034482757,0.3095689655172414,3
58,Male,82.2,1.87,171,143,55,1.57,1111.0,HIIT,10.7,3.5,4,3,23.51,50-100,80-99,healthy,116,0.7586206896551724,1.1910344827586208,4.764137931034483,7.769230769230769,707.6433121019109,13.51581508515815,536.832857456622,43.957219251336895,1363.5800000000002,1.4172413793103449,1033.4342245989305,0.875,0.04257907542579075,0.5573248407643312,2.275862068965517,3.5731034482758623,12
50,Male,96.7,1.72,188,125,62,1.46,903.0,Strength,25.7,2.7,3,2,32.69,50-100,80-99,obesity,126,0.5,0.73,2.19,7.224,618.4931506849315,9.338159255429161,309.24657534246575,56.22093023255814,1634.5,1.9340000000000002,1837.8622093023257,0.9,0.027921406411582216,0.6164383561643836,1.0,1.46,6
57,Male,81.4,1.86,162,145,70,1.8,1292.0,Cardio,12.0,3.5,5,3,23.53,50-100,80-99,healthy,92,0.8152173913043478,1.467391304347826,7.33695652173913,8.910344827586206,717.7777777777777,15.872235872235871,585.1449275362318,43.763440860215056,1341.21,1.4280701754385965,1029.7537634408604,0.7,0.04299754299754299,0.38888888888888884,2.4456521739130435,4.402173913043478,15
56,Male,107.8,1.73,185,126,50,1.09,680.0,Yoga,26.6,2.8,3,2,36.02,50-100,100-130,obesity,135,0.562962962962963,0.6136296296296297,1.8408888888888892,5.396825396825397,623.8532110091743,6.307977736549165,351.2062521236833,62.312138728323696,2017.1200000000001,1.925,2244.4832369942196,0.9333333333333332,0.025974025974025972,0.856269113149847,1.125925925925926,1.2272592592592595,6
35,Female,65.8,1.62,189,158,69,1.0,790.0,Cardio,33.8,1.5,4,2,25.07,30-39,60-79,overweight,120,0.7416666666666667,0.7416666666666667,2.966666666666667,5.0,790.0,12.006079027355623,585.9166666666667,40.61728395061728,877.45,1.88,1018.2753086419752,0.375,0.022796352583586626,0.375,1.4833333333333334,1.4833333333333334,8
57,Female,68.5,1.56,168,138,68,1.45,900.0,HIIT,29.1,1.6,4,2,28.15,50-100,60-79,overweight,100,0.7,1.015,4.06,6.521739130434782,620.6896551724138,13.138686131386862,434.48275862068965,43.91025641025641,1604.55,1.2017543859649122,1236.0737179487178,0.4,0.023357664233576644,0.27586206896551724,1.4,2.03,8
18,Female,63.9,1.59,185,125,50,1.87,1169.0,Strength,16.4,2.7,4,3,25.28,0-29,60-79,overweight,135,0.5555555555555556,1.038888888888889,4.155555555555556,9.352,625.1336898395722,18.294209702660407,347.2964943553179,40.18867924528302,455.04,3.55,1015.9698113207547,0.675,0.04225352112676057,0.3609625668449198,1.6666666666666667,3.116666666666667,12
28,Male,76.3,1.62,161,162,70,1.16,1034.0,Strength,20.1,2.3,3,2,29.07,0-29,60-79,overweight,91,1.010989010989011,1.1727472527472527,3.518241758241758,6.382716049382716,891.3793103448277,13.551769331585845,901.174687381584,47.09876543209876,813.96,2.725,1369.1611111111108,0.7666666666666666,0.030144167758846655,0.6609195402298851,2.021978021978022,2.3454945054945053,6
45,Female,44.5,1.65,162,148,71,1.44,959.0,Yoga,30.7,1.6,3,1,16.35,40-49,40-59,under weight,91,0.8461538461538461,1.2184615384615385,3.6553846153846155,6.47972972972973,665.9722222222223,21.55056179775281,563.5149572649573,26.969696969696972,735.7500000000001,0.9888888888888889,440.9545454545455,0.5333333333333333,0.035955056179775284,0.3703703703703704,0.8461538461538461,1.2184615384615385,3
42,Female,50.7,1.75,163,162,51,1.29,940.0,Strength,29.0,1.9,3,2,16.56,40-49,40-59,under weight,112,0.9910714285714286,1.278482142857143,3.8354464285714287,5.802469135802469,728.6821705426356,18.54043392504931,722.1760797342192,28.97142857142857,695.52,1.2071428571428573,479.76685714285713,0.6333333333333333,0.03747534516765286,0.49095607235142114,1.9821428571428572,2.556964285714286,6
40,Female,55.1,1.61,184,158,64,1.55,1224.0,Yoga,16.9,2.7,4,3,21.26,40-49,40-59,healthy,120,0.7833333333333333,1.2141666666666666,4.8566666666666665,7.746835443037975,789.6774193548387,22.21415607985481,618.5806451612902,34.223602484472046,850.4000000000001,1.3775,727.5937888198758,0.675,0.04900181488203267,0.43548387096774194,2.35,3.6425,12
48,Male,73.7,1.61,172,121,63,1.36,815.0,Cardio,21.8,3.6,4,2,28.43,40-49,60-79,overweight,109,0.5321100917431193,0.7236697247706423,2.894678899082569,6.735537190082645,599.2647058823529,11.058344640434193,318.87479762547224,45.77639751552795,1364.6399999999999,1.5354166666666667,1301.4229813664597,0.9,0.048846675712347354,0.6617647058823529,1.0642201834862386,1.4473394495412846,8
47,Male,55.6,1.77,198,138,68,1.2,820.0,Cardio,24.3,2.9,4,2,17.75,40-49,40-59,under weight,130,0.5384615384615384,0.6461538461538461,2.5846153846153843,5.942028985507246,683.3333333333334,14.74820143884892,367.94871794871796,31.412429378531073,834.25,1.1829787234042553,557.5706214689266,0.725,0.05215827338129496,0.6041666666666666,1.0769230769230769,1.2923076923076922,8
59,Male,86.9,1.76,194,123,60,1.13,688.0,Strength,29.8,3.1,3,2,28.05,50-100,80-99,overweight,134,0.4701492537313433,0.5312686567164179,1.5938059701492535,5.59349593495935,608.849557522124,7.917146144994246,286.25016510368516,49.375,1654.95,1.4728813559322036,1384.96875,1.0333333333333334,0.03567318757192175,0.9144542772861358,0.9402985074626866,1.0625373134328358,6
52,Female,60.3,1.68,182,125,64,1.6,900.0,Strength,16.5,2.7,4,3,21.36,50-100,60-79,healthy,118,0.5169491525423728,0.8271186440677966,3.3084745762711862,7.2,562.5,14.925373134328359,290.78389830508473,35.892857142857146,1110.72,1.1596153846153845,766.6714285714285,0.675,0.04477611940298508,0.421875,1.5508474576271185,2.48135593220339,12
24,Female,40.4,1.64,168,168,55,0.99,832.0,HIIT,31.0,1.9,2,1,15.02,0-29,40-59,under weight,113,1.0,0.99,1.98,4.9523809523809526,840.4040404040404,20.594059405940595,840.4040404040404,24.634146341463417,360.48,1.6833333333333333,370.0048780487805,0.95,0.04702970297029703,0.9595959595959596,1.0,0.99,2
33,Female,78.5,1.66,161,156,69,1.29,1006.0,HIIT,32.8,1.9,4,2,28.49,30-39,60-79,overweight,92,0.9456521739130435,1.219891304347826,4.879565217391304,6.448717948717949,779.8449612403101,12.815286624203821,737.4620829120324,47.28915662650603,940.17,2.378787878787879,1347.2680722891564,0.475,0.024203821656050954,0.3682170542635659,1.891304347826087,2.439782608695652,8
43,Male,102.6,1.72,190,147,58,0.82,597.0,Strength,27.5,2.0,2,1,34.68,40-49,100-130,obesity,132,0.6742424242424242,0.5528787878787879,1.1057575757575757,4.061224489795919,728.048780487805,5.818713450292398,490.88137472283813,59.651162790697676,1491.24,2.386046511627907,2068.702325581395,1.0,0.019493177387914232,1.2195121951219512,0.6742424242424242,0.5528787878787879,2
19,Male,110.8,1.91,161,149,54,1.31,1074.0,Strength,23.3,2.9,2,1,30.37,0-29,100-130,obesity,107,0.8878504672897196,1.1630841121495328,2.3261682242990656,7.208053691275167,819.8473282442748,9.693140794223828,727.9018334879075,58.010471204188484,577.03,5.8315789473684205,1761.7780104712044,1.45,0.026173285198555957,1.1068702290076335,0.8878504672897196,1.1630841121495328,2
18,Female,60.9,1.79,191,126,69,1.11,699.0,Cardio,31.1,2.1,2,1,19.01,0-29,60-79,healthy,122,0.4672131147540984,0.5186065573770492,1.0372131147540984,5.5476190476190474,629.7297297297297,11.47783251231527,294.21798848028357,34.022346368715084,342.18,3.3833333333333333,646.7648044692737,1.05,0.034482758620689655,0.9459459459459459,0.4672131147540984,0.5186065573770492,2
29,Male,55.7,1.61,177,128,51,1.41,993.0,Strength,28.7,2.3,3,1,21.49,0-29,40-59,healthy,126,0.6111111111111112,0.8616666666666667,2.585,7.7578125,704.2553191489362,17.827648114901255,430.37825059101664,34.59627329192546,623.2099999999999,1.920689655172414,743.4739130434782,0.7666666666666666,0.04129263913824057,0.5437352245862884,0.6111111111111112,0.8616666666666667,3
22,Male,110.5,1.92,172,144,55,1.16,919.0,HIIT,20.2,3.3,3,2,29.98,0-29,100-130,obesity,117,0.7606837606837606,0.8823931623931622,2.6471794871794865,6.381944444444445,792.2413793103449,8.316742081447964,602.6451517830828,57.552083333333336,659.5600000000001,5.0227272727272725,1725.4114583333335,1.0999999999999999,0.029864253393665156,0.9482758620689654,1.5213675213675213,1.7647863247863245,6
54,Male,55.2,1.71,164,152,67,0.77,579.0,Cardio,24.4,2.8,2,1,18.88,50-100,40-59,healthy,97,0.8762886597938144,0.6747422680412372,1.3494845360824743,3.8092105263157894,751.9480519480519,10.489130434782608,658.923550676128,32.280701754385966,1019.52,1.0222222222222224,609.459649122807,1.4,0.05072463768115942,1.8181818181818181,0.8762886597938144,0.6747422680412372,2
49,Male,46.5,1.72,169,120,72,1.4,832.0,Yoga,22.2,2.6,4,2,15.72,40-49,40-59,under weight,97,0.4948453608247423,0.6927835051546392,2.7711340206185566,6.933333333333334,594.2857142857143,17.892473118279568,294.079528718704,27.03488372093023,770.2800000000001,0.9489795918367347,424.98837209302326,0.65,0.05591397849462366,0.46428571428571436,0.9896907216494846,1.3855670103092783,8
26,Female,70.9,1.66,184,125,68,0.81,506.0,HIIT,28.9,1.7,3,1,25.73,0-29,60-79,overweight,116,0.49137931034482757,0.3980172413793104,1.1940517241379311,4.048,624.6913580246913,7.136812411847672,306.9604086845466,42.71084337349398,668.98,2.726923076923077,1098.9500000000003,0.5666666666666667,0.02397743300423131,0.6995884773662551,0.49137931034482757,0.3980172413793104,3
58,Male,74.6,1.75,193,137,58,1.09,739.0,HIIT,24.2,2.9,2,1,24.36,50-100,60-79,healthy,135,0.5851851851851851,0.6378518518518519,1.2757037037037038,5.394160583941606,677.9816513761467,9.906166219839143,396.744818212708,42.628571428571426,1412.8799999999999,1.286206896551724,1038.432,1.45,0.03887399463806971,1.330275229357798,0.5851851851851851,0.6378518518518519,2
52,Male,45.1,1.72,196,129,70,0.93,594.0,Cardio,27.5,3.3,2,1,15.24,50-100,40-59,under weight,126,0.46825396825396826,0.4354761904761905,0.870952380952381,4.604651162790698,638.7096774193548,13.170731707317072,299.07834101382485,26.22093023255814,792.48,0.8673076923076923,399.6069767441861,1.65,0.07317073170731707,1.7741935483870965,0.46825396825396826,0.4354761904761905,2
36,Male,99.9,1.99,189,147,73,1.33,1075.0,Yoga,20.9,2.5,3,1,25.23,30-39,80-99,overweight,116,0.6379310344827587,0.8484482758620691,2.545344827586207,7.312925170068027,808.2706766917292,10.76076076076076,515.6209489240342,50.20100502512563,908.28,2.7750000000000004,1266.5713567839198,0.8333333333333334,0.025025025025025023,0.6265664160401002,0.6379310344827587,0.8484482758620691,3
33,Male,117.0,1.61,166,130,55,1.04,744.0,HIIT,25.1,2.4,3,2,45.14,30-39,100-130,sever obesity,111,0.6756756756756757,0.7027027027027027,2.1081081081081083,5.723076923076923,715.3846153846154,6.358974358974359,483.36798336798336,72.67080745341615,1489.6200000000001,3.5454545454545454,3280.360248447205,0.7999999999999999,0.020512820512820513,0.7692307692307692,1.3513513513513513,1.4054054054054055,6
20,Female,75.9,1.73,165,152,63,1.39,1056.0,Strength,30.6,2.1,4,2,25.36,0-29,60-79,overweight,102,0.8725490196078431,1.2128431372549018,4.851372549019607,6.947368421052632,759.7122302158274,13.91304347826087,662.8861616589082,43.8728323699422,507.2,3.7950000000000004,1112.6150289017341,0.525,0.02766798418972332,0.37769784172661874,1.7450980392156863,2.4256862745098036,8
37,Female,71.2,1.64,162,120,73,1.11,666.0,HIIT,29.9,1.7,3,2,26.47,30-39,60-79,overweight,89,0.5280898876404494,0.5861797752808989,1.7585393258426967,5.55,600.0,9.353932584269662,316.8539325842696,43.41463414634147,979.39,1.9243243243243244,1149.1853658536586,0.5666666666666667,0.023876404494382022,0.5105105105105104,1.0561797752808988,1.1723595505617979,6
41,Male,78.8,1.72,172,132,62,1.01,660.0,Cardio,27.3,3.1,4,2,26.64,40-49,60-79,overweight,110,0.6363636363636364,0.6427272727272727,2.570909090909091,5.0,653.4653465346535,8.375634517766498,415.84158415841586,45.81395348837209,1092.24,1.921951219512195,1220.4837209302325,0.775,0.03934010152284264,0.7673267326732673,1.2727272727272727,1.2854545454545454,8
50,Male,50.6,1.69,162,156,60,1.31,1012.0,Cardio,23.8,3.0,2,1,17.72,50-100,40-59,under weight,102,0.9411764705882353,1.2329411764705882,2.4658823529411764,6.487179487179487,772.5190839694657,20.0,727.0767849124383,29.940828402366865,886.0,1.012,530.5514792899409,1.5,0.05928853754940711,1.1450381679389312,0.9411764705882353,1.2329411764705882,2
41,Male,82.5,1.79,185,139,61,1.69,1163.0,Cardio,14.7,3.5,4,3,25.75,40-49,80-99,overweight,124,0.6290322580645161,1.0630645161290322,4.252258064516129,8.366906474820144,688.1656804733728,14.096969696969698,432.87841191067,46.089385474860336,1055.75,2.0121951219512195,1186.8016759776535,0.875,0.04242424242424243,0.5177514792899408,1.8870967741935485,3.1891935483870966,12
28,Male,108.5,1.79,183,120,68,1.33,878.0,HIIT,24.8,2.1,4,2,33.86,0-29,100-130,obesity,115,0.45217391304347826,0.6013913043478262,2.4055652173913047,7.316666666666666,660.1503759398496,8.09216589861751,298.50277868584504,60.614525139664806,948.0799999999999,3.875,2052.40782122905,0.525,0.01935483870967742,0.39473684210526316,0.9043478260869565,1.2027826086956523,8
25,Male,49.9,1.98,165,122,68,1.15,772.0,Yoga,25.7,2.1,3,2,12.73,0-29,40-59,under weight,97,0.5567010309278351,0.6402061855670103,1.9206185567010308,6.327868852459017,671.304347826087,15.470941883767535,373.7158225011206,25.2020202020202,318.25,1.996,320.8217171717172,0.7000000000000001,0.04208416833667335,0.6086956521739132,1.1134020618556701,1.2804123711340205,6
53,Male,125.1,1.91,171,137,70,0.52,353.0,Strength,28.3,3.1,2,1,34.29,50-100,100-130,obesity,101,0.6633663366336634,0.344950495049505,0.68990099009901,2.576642335766423,678.8461538461538,2.8217426059152677,450.3236862147753,65.49738219895288,1817.37,2.360377358490566,2245.9052356020943,1.55,0.024780175859312553,2.980769230769231,0.6633663366336634,0.344950495049505,2
55,Female,79.7,1.66,195,160,68,1.06,763.0,Cardio,27.8,1.9,2,1,28.92,50-100,60-79,overweight,127,0.7244094488188977,0.7678740157480316,1.5357480314960632,4.76875,719.8113207547169,9.57340025094103,521.4381221215273,48.01204819277109,1590.6000000000001,1.4490909090909092,1388.5084337349401,0.95,0.023839397741530738,0.8962264150943395,0.7244094488188977,0.7678740157480316,2
57,Male,126.8,1.63,161,133,73,0.96,632.0,Yoga,20.8,2.1,2,1,47.72,50-100,100-130,sever obesity,88,0.6818181818181818,0.6545454545454544,1.3090909090909089,4.7518796992481205,658.3333333333334,4.9842271293375395,448.8636363636364,77.79141104294479,2720.04,2.2245614035087717,3712.2061349693254,1.05,0.016561514195583597,1.09375,0.6818181818181818,0.6545454545454544,2
37,Female,54.6,1.57,170,150,62,1.31,982.0,Strength,32.1,2.4,3,1,22.15,30-39,40-59,healthy,108,0.8148148148148148,1.0674074074074074,3.202222222222222,6.546666666666667,749.618320610687,17.985347985347985,610.8001130901894,34.77707006369427,819.55,1.4756756756756757,770.3121019108279,0.7999999999999999,0.04395604395604395,0.6106870229007633,0.8148148148148148,1.0674074074074074,3
52,Female,47.8,1.54,198,146,63,1.34,880.0,Cardio,29.8,1.9,3,2,20.16,50-100,40-59,healthy,135,0.6148148148148148,0.823851851851852,2.4715555555555557,6.027397260273973,656.7164179104477,18.410041841004187,403.75898286346046,31.038961038961038,1048.32,0.9192307692307692,625.7454545454544,0.6333333333333333,0.0397489539748954,0.47263681592039797,1.2296296296296296,1.647703703703704,6
42,Male,97.9,1.91,193,136,73,1.01,680.0,Strength,29.0,2.8,3,2,26.84,40-49,80-99,overweight,120,0.525,0.53025,1.5907499999999999,5.0,673.2673267326733,6.9458631256384065,353.46534653465346,51.25654450261781,1127.28,2.330952380952381,1375.7256544502618,0.9333333333333332,0.028600612870275786,0.924092409240924,1.05,1.0605,6
52,Female,63.1,1.54,185,165,67,1.36,1010.0,Strength,34.8,1.8,3,2,26.61,50-100,60-79,overweight,118,0.8305084745762712,1.129491525423729,3.3884745762711868,6.121212121212121,742.6470588235294,16.00633914421553,616.7746759720837,40.97402597402598,1383.72,1.2134615384615386,1090.3188311688311,0.6,0.028526148969889066,0.4411764705882352,1.6610169491525424,2.258983050847458,6
42,Female,72.4,1.69,177,148,61,1.07,713.0,Yoga,29.0,2.3,3,2,25.35,40-49,60-79,overweight,116,0.75,0.8025,2.4074999999999998,4.8175675675675675,666.3551401869158,9.848066298342541,499.7663551401869,42.84023668639054,1064.7,1.723809523809524,1086.0000000000002,0.7666666666666666,0.03176795580110497,0.7165109034267911,1.5,1.605,6
46,Female,58.9,1.7,180,155,53,1.52,1060.0,Strength,17.1,2.7,4,3,20.38,40-49,40-59,healthy,127,0.8031496062992126,1.2207874015748033,4.883149606299213,6.838709677419355,697.3684210526316,17.996604414261462,560.0911728139246,34.64705882352941,937.4799999999999,1.2804347826086957,706.1070588235293,0.675,0.04584040747028863,0.4440789473684211,2.409448818897638,3.6623622047244098,12
35,Female,50.4,1.6,195,156,59,1.03,803.0,Cardio,29.1,1.9,4,2,19.69,30-39,40-59,healthy,136,0.7132352941176471,0.7346323529411765,2.938529411764706,5.147435897435898,779.6116504854368,15.932539682539684,556.0465448315248,31.499999999999996,689.1500000000001,1.44,620.235,0.475,0.037698412698412696,0.4611650485436893,1.4264705882352942,1.469264705882353,8
35,Female,64.2,1.59,199,145,66,1.63,1182.0,Yoga,16.6,2.7,5,3,25.39,30-39,60-79,overweight,133,0.5939849624060151,0.9681954887218045,4.840977443609022,8.151724137931035,725.1533742331288,18.411214953271028,430.73019973246,40.37735849056604,888.65,1.8342857142857143,1025.1811320754716,0.54,0.04205607476635514,0.33128834355828224,1.781954887218045,2.9045864661654135,15
19,Female,58.8,1.77,181,136,53,1.4,952.0,HIIT,32.8,2.7,2,1,18.77,0-29,40-59,healthy,128,0.6484375,0.9078124999999999,1.8156249999999998,7.0,680.0,16.19047619047619,440.9375,33.220338983050844,356.63,3.094736842105263,623.5457627118643,1.35,0.04591836734693878,0.9642857142857144,0.6484375,0.9078124999999999,2
52,Male,105.2,1.62,189,141,61,1.36,949.0,HIIT,27.6,3.2,3,1,40.09,50-100,100-130,sever obesity,128,0.625,0.8500000000000001,2.5500000000000003,6.7304964539007095,697.7941176470588,9.020912547528518,436.1213235294117,64.93827160493827,2084.6800000000003,2.023076923076923,2603.3753086419756,1.0666666666666667,0.030418250950570342,0.784313725490196,0.625,0.8500000000000001,3
33,Female,45.9,1.5,189,144,62,0.92,662.0,Yoga,29.8,1.7,3,1,20.4,30-39,40-59,healthy,127,0.6456692913385826,0.594015748031496,1.7820472440944881,4.597222222222222,719.5652173913044,14.422657952069716,464.60116398493665,30.599999999999998,673.1999999999999,1.3909090909090909,624.2399999999999,0.5666666666666667,0.037037037037037035,0.6159420289855072,0.6456692913385826,0.594015748031496,3
58,Female,65.2,1.63,167,121,53,1.12,610.0,HIIT,25.4,2.0,3,2,24.54,50-100,60-79,healthy,114,0.5964912280701754,0.6680701754385965,2.0042105263157897,5.041322314049586,544.6428571428571,9.355828220858895,324.8746867167919,40.00000000000001,1423.32,1.1241379310344828,981.6000000000001,0.6666666666666666,0.03067484662576687,0.5952380952380951,1.1929824561403508,1.336140350877193,6
53,Female,56.3,1.79,193,141,59,1.52,964.0,Strength,16.5,2.7,5,3,17.57,50-100,40-59,under weight,134,0.6119402985074627,0.9301492537313433,4.650746268656716,6.836879432624113,634.2105263157895,17.122557726465367,388.09897879025925,31.452513966480446,931.21,1.062264150943396,552.6206703910614,0.54,0.04795737122557727,0.35526315789473684,1.835820895522388,2.79044776119403,15
50,Male,90.0,1.7,168,124,74,0.81,497.0,Cardio,22.9,2.7,2,1,31.14,50-100,80-99,obesity,94,0.5319148936170213,0.4308510638297873,0.8617021276595745,4.008064516129032,613.5802469135803,5.522222222222222,326.37247176254266,52.94117647058824,1557.0,1.8,1648.5882352941176,1.35,0.030000000000000002,1.6666666666666667,0.5319148936170213,0.4308510638297873,2
21,Female,60.0,1.7,179,123,52,1.97,1212.0,Strength,19.1,2.7,5,3,20.76,0-29,60-79,healthy,127,0.5590551181102362,1.1013385826771653,5.506692913385827,9.853658536585366,615.2284263959391,20.2,343.9466005835565,35.294117647058826,435.96000000000004,2.857142857142857,732.7058823529413,0.54,0.045000000000000005,0.2741116751269036,1.6771653543307088,3.304015748031496,15
50,Male,51.5,1.71,199,155,64,1.48,1136.0,Yoga,20.9,2.9,2,1,17.61,50-100,40-59,under weight,135,0.674074074074074,0.9976296296296295,1.995259259259259,7.329032258064516,767.5675675675676,22.058252427184467,517.3973973973974,30.116959064327485,880.5,1.03,530.359649122807,1.45,0.05631067961165048,0.9797297297297297,0.674074074074074,0.9976296296296295,2
31,Female,63.1,1.64,184,125,51,1.54,962.0,Cardio,19.0,2.7,4,3,23.46,30-39,60-79,healthy,133,0.556390977443609,0.8568421052631578,3.4273684210526314,7.696,624.6753246753246,15.245641838351823,347.56371448100765,38.47560975609756,727.26,2.035483870967742,902.6378048780489,0.675,0.0427892234548336,0.4383116883116883,1.6691729323308269,2.5705263157894738,12
38,Male,91.5,1.77,178,140,74,0.8,616.0,Yoga,26.7,3.4,2,1,29.21,30-39,80-99,overweight,104,0.6346153846153846,0.5076923076923077,1.0153846153846153,4.4,770.0,6.73224043715847,488.65384615384613,51.69491525423729,1109.98,2.4078947368421053,1510.0084745762713,1.7,0.03715846994535519,2.125,0.6346153846153846,0.5076923076923077,2
37,Male,48.7,1.67,164,132,74,1.39,1009.0,Yoga,27.3,3.0,2,1,17.46,30-39,40-59,under weight,90,0.6444444444444445,0.8957777777777778,1.7915555555555556,7.643939393939394,725.8992805755396,20.718685831622174,467.80175859312556,29.16167664670659,646.02,1.3162162162162163,509.1628742514971,1.5,0.061601642710472276,1.0791366906474822,0.6444444444444445,0.8957777777777778,2
25,Female,57.8,1.56,170,156,66,1.35,1053.0,Yoga,29.3,1.6,3,2,23.75,0-29,40-59,healthy,104,0.8653846153846154,1.1682692307692308,3.5048076923076925,6.75,780.0,18.217993079584776,675.0,37.05128205128205,593.75,2.312,879.9679487179487,0.5333333333333333,0.027681660899653984,0.3950617283950617,1.7307692307692308,2.3365384615384617,6
24,Female,42.0,1.75,174,144,55,0.83,598.0,Strength,31.8,2.3,3,1,13.71,0-29,40-59,under weight,119,0.7478991596638656,0.6207563025210083,1.862268907563025,4.152777777777778,720.4819277108434,14.238095238095237,538.8478282879416,24.0,329.04,1.75,329.04,0.7666666666666666,0.054761904761904755,0.9236947791164658,0.7478991596638656,0.6207563025210083,3
20,Male,128.4,1.92,167,145,57,0.63,502.0,Cardio,26.1,2.0,2,1,34.83,0-29,100-130,obesity,110,0.8,0.504,1.008,3.462068965517241,796.8253968253969,3.909657320872274,637.4603174603176,66.875,696.5999999999999,6.42,2329.25625,1.0,0.01557632398753894,1.5873015873015872,0.8,0.504,2
34,Female,74.2,1.57,178,158,52,1.47,1161.0,Cardio,32.7,2.4,3,1,30.1,30-39,60-79,obesity,126,0.8412698412698413,1.2366666666666666,3.71,7.348101265822785,789.795918367347,15.646900269541778,664.4314868804665,47.261146496815286,1023.4000000000001,2.182352941176471,1422.56050955414,0.7999999999999999,0.032345013477088944,0.5442176870748299,0.8412698412698413,1.2366666666666666,3
