age,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,fat_percentage,water_intake,workout_frequency,experience_level,bmi,gender_Female,gender_Male,workout_type_Cardio,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,age_category_0-29,age_category_30-39,age_category_40-49,age_category_50-100,weight_category_100-130,weight_category_40-59,weight_category_60-79,weight_category_80-99,bmi_category_healthy,bmi_category_obesity,bmi_category_overweight,bmi_category_sever obesity,bmi_category_under weight,hrr,intensity,calories_per_min,water_per_session,experience_intensity_ratio
18,92.4,1.74,195,168,50,1.41,1303.0,21.3,3.1,2,1,305192.2314704717,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,145,0.8137931034482758,924.113475177305,1.55,0.8137931034482758
22,63.2,1.54,191,155,53,1.02,790.0,29.5,2.4,4,2,266486.7599932535,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,138,0.7391304347826086,774.5098039215686,0.6,1.4782608695652173
43,82.7,1.85,187,142,50,1.22,858.0,28.2,3.1,4,2,241636.23082541995,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,137,0.6715328467153284,703.2786885245902,0.775,1.3430656934306568
31,86.6,1.76,172,151,66,1.29,1071.0,28.9,3.3,3,2,279571.2809917355,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,106,0.8018867924528302,830.2325581395348,1.0999999999999999,1.6037735849056605
56,129.5,1.95,160,129,66,1.0,639.0,25.2,3.5,2,1,340565.4174884944,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,94,0.6702127659574468,639.0,1.75,0.6702127659574468
44,98.0,1.83,194,130,56,1.28,824.0,25.7,3.5,4,2,292633.40201260115,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,138,0.5362318840579711,643.75,0.875,1.0724637681159421
26,86.2,1.68,189,157,72,1.97,1701.0,13.3,3.5,5,3,305413.83219954657,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,117,0.7264957264957265,863.4517766497462,0.7,2.1794871794871793
32,78.6,1.62,195,125,69,1.28,880.0,29.6,3.1,3,1,299497.0278920895,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,126,0.4444444444444444,687.5,1.0333333333333334,0.4444444444444444
32,59.0,1.66,184,160,64,0.51,408.0,31.0,1.8,2,1,214109.4498475831,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,120,0.8,800.0,0.9,0.8
43,57.3,1.79,175,166,62,1.98,1479.0,17.8,2.7,4,3,178833.3697450142,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,113,0.9203539823008849,746.969696969697,0.675,2.7610619469026547
59,122.3,1.89,178,153,51,0.66,500.0,20.1,3.1,3,1,342375.63338092435,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,127,0.8031496062992126,757.5757575757575,1.0333333333333334,0.8031496062992126
30,85.3,1.95,160,155,68,1.61,1373.0,10.4,3.5,5,3,224326.10124917817,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,92,0.9456521739130435,852.7950310559006,0.7,2.8369565217391304
49,45.2,1.74,164,156,73,1.24,870.0,30.8,2.1,3,2,149293.16950720045,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,91,0.9120879120879121,701.6129032258065,0.7000000000000001,1.8241758241758241
56,55.6,1.92,181,136,62,0.68,458.0,29.4,3.2,3,1,150824.6527777778,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,119,0.6218487394957983,673.5294117647059,1.0666666666666667,0.6218487394957983
49,82.8,1.95,183,159,73,1.91,1503.0,14.3,3.5,5,3,217751.47928994082,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,110,0.7818181818181819,786.910994764398,0.7,2.3454545454545457
21,125.2,1.66,196,159,60,1.38,1207.0,29.8,3.4,3,2,454347.51052402385,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,136,0.7279411764705882,874.6376811594204,1.1333333333333333,1.4558823529411764
47,58.5,1.79,195,131,71,1.42,837.0,30.3,2.4,4,2,182578.57120564277,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,124,0.4838709677419355,589.4366197183099,0.6,0.967741935483871
54,86.1,1.95,195,140,64,1.17,811.0,27.9,3.4,2,1,226429.9802761341,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,131,0.5801526717557252,693.1623931623932,1.7,0.5801526717557252
40,63.5,1.61,163,159,59,1.31,1041.0,33.4,1.6,3,2,244975.11670074458,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,104,0.9615384615384616,794.6564885496183,0.5333333333333333,1.9230769230769231
56,69.3,1.68,195,138,58,0.66,451.0,26.5,2.1,2,1,245535.71428571432,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,137,0.583941605839416,683.3333333333333,1.05,0.583941605839416
32,70.5,1.62,177,122,58,1.24,756.0,28.4,1.8,2,1,268632.83036122535,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,119,0.5378151260504201,609.6774193548387,0.9,0.5378151260504201
46,60.1,1.65,175,137,69,1.69,1042.0,17.3,2.7,4,3,220752.984389348,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,106,0.6415094339622641,616.5680473372781,0.675,1.9245283018867925
53,94.1,1.95,177,138,50,0.89,608.0,28.6,3.5,3,1,247468.7705456936,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,127,0.6929133858267716,683.1460674157303,1.1666666666666667,0.6929133858267716
30,79.2,1.62,181,166,66,1.26,1046.0,28.0,2.5,4,2,301783.26474622765,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,115,0.8695652173913043,830.1587301587301,0.625,1.7391304347826086
49,115.3,1.91,161,125,61,1.38,854.0,29.2,3.2,2,1,316054.9327046956,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,100,0.64,618.840579710145,1.6,0.64
24,62.9,1.79,180,135,59,1.42,958.0,27.3,2.3,4,2,196310.97656128087,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,121,0.628099173553719,674.6478873239437,0.575,1.256198347107438
39,62.0,1.64,195,127,54,0.97,678.0,27.5,3.2,3,1,230517.54907792984,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,141,0.5177304964539007,698.9690721649484,1.0666666666666667,0.5177304964539007
45,88.5,1.78,198,167,67,1.53,1265.0,13.2,3.5,4,3,279320.7928291882,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,131,0.7633587786259542,826.7973856209151,0.875,2.290076335877863
19,73.9,1.77,198,137,64,1.28,877.0,32.5,2.6,3,2,235883.6860416866,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,134,0.5447761194029851,685.15625,0.8666666666666667,1.0895522388059702
59,50.3,1.95,188,167,55,1.07,885.0,24.4,3.4,3,1,132281.39381985535,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,133,0.8421052631578947,827.1028037383177,1.1333333333333333,0.8421052631578947
23,83.1,1.8,185,162,56,0.7,624.0,29.3,3.1,3,1,256481.4814814814,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129,0.8217054263565892,891.4285714285714,1.0333333333333334,0.8217054263565892
45,65.1,1.78,180,158,66,1.46,1038.0,31.3,2.3,3,1,205466.48150486048,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,114,0.8070175438596491,710.9589041095891,0.7666666666666666,0.8070175438596491
45,46.6,1.79,176,168,55,1.46,1214.0,22.9,2.4,3,2,145438.65672107614,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,121,0.9338842975206612,831.5068493150685,0.7999999999999999,1.8677685950413223
37,103.5,1.89,175,168,57,0.54,499.0,26.4,3.1,2,1,289745.52784076595,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,118,0.940677966101695,924.074074074074,1.55,0.940677966101695
47,61.9,1.54,190,131,61,1.95,1150.0,16.4,2.7,4,3,261005.22853769606,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,129,0.5426356589147286,589.7435897435897,0.675,1.6279069767441858
28,52.0,1.61,168,164,70,1.32,1082.0,27.9,2.0,3,2,200609.54438486169,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,98,0.9591836734693877,819.6969696969696,0.6666666666666666,1.9183673469387754
45,113.4,1.71,190,129,63,0.83,530.0,24.0,2.3,2,1,387811.6343490305,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,127,0.5196850393700787,638.5542168674699,1.15,0.5196850393700787
42,62.9,1.98,173,126,61,1.42,886.0,28.5,3.4,4,2,160442.8119579635,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,112,0.5803571428571429,623.943661971831,0.85,1.1607142857142858
56,40.4,1.8,196,165,72,1.23,913.0,30.0,2.1,4,2,124691.35802469133,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,124,0.75,742.2764227642276,0.525,1.5
50,67.1,1.75,161,120,59,0.67,362.0,31.8,2.7,3,1,219102.04081632648,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,102,0.5980392156862745,540.2985074626865,0.9,0.5980392156862745
18,70.0,1.61,173,168,71,1.3,1201.0,23.9,2.5,2,1,270051.3097488523,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,102,0.9509803921568627,923.8461538461538,1.25,0.9509803921568627
44,69.5,1.75,192,155,69,1.02,711.0,27.6,2.1,3,1,226938.77551020405,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,123,0.6991869918699187,697.0588235294117,0.7000000000000001,0.6991869918699187
30,107.9,1.66,194,140,64,1.08,832.0,29.5,2.8,3,2,391566.265060241,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,130,0.5846153846153846,770.3703703703703,0.9333333333333332,1.1692307692307693
58,109.0,1.91,198,156,56,1.49,1151.0,26.0,2.2,3,2,298785.6692524876,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,142,0.704225352112676,772.48322147651,0.7333333333333334,1.408450704225352
20,101.0,1.91,179,143,58,1.36,1070.0,29.3,2.7,3,2,276856.4458211124,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,121,0.7024793388429752,786.7647058823529,0.9,1.4049586776859504
56,88.5,1.85,161,144,59,1.57,1119.0,11.0,3.5,4,3,258582.9072315558,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,102,0.8333333333333334,712.7388535031847,0.875,2.5
23,80.9,1.8,178,126,59,1.55,1074.0,10.7,3.5,4,3,249691.35802469132,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,119,0.5630252100840336,692.9032258064516,0.875,1.6890756302521008
25,43.1,1.62,196,161,65,1.04,837.0,33.6,1.8,4,2,164228.01402225267,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,131,0.732824427480916,804.8076923076923,0.45,1.465648854961832
44,59.1,1.52,177,136,56,1.58,967.0,18.4,2.7,5,3,255799.86149584487,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,121,0.6611570247933884,612.0253164556962,0.54,1.9834710743801653
26,54.0,1.53,175,148,54,1.14,844.0,26.9,1.7,3,1,230680.50749711646,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,121,0.7768595041322314,740.3508771929825,0.5666666666666667,0.7768595041322314
54,72.3,1.78,163,149,72,1.27,852.0,27.7,1.8,2,1,228190.88498926905,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,91,0.8461538461538461,670.8661417322835,0.9,0.8461538461538461
50,51.1,1.98,171,126,52,0.92,574.0,28.0,2.4,2,1,130343.84246505462,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,119,0.6218487394957983,623.9130434782609,1.2,0.6218487394957983
59,89.4,1.72,188,152,67,1.08,813.0,24.5,3.2,3,1,302190.373174689,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,121,0.7024793388429752,752.7777777777777,1.0666666666666667,0.7024793388429752
41,51.5,1.8,166,126,60,1.09,680.0,26.7,2.1,4,2,158950.6172839506,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,106,0.6226415094339622,623.8532110091743,0.525,1.2452830188679245
32,87.9,1.88,173,143,64,1.52,1195.0,11.6,3.5,5,3,248698.5061113627,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,109,0.7247706422018348,786.1842105263157,0.7,2.1743119266055047
49,42.0,1.52,171,130,70,1.1,644.0,28.8,2.2,3,1,181786.70360110802,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,101,0.594059405940594,585.4545454545454,0.7333333333333334,0.594059405940594
49,79.2,1.72,194,128,69,1.46,925.0,29.9,3.3,3,1,267712.2769064359,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,125,0.472,633.5616438356165,1.0999999999999999,0.472
41,64.8,1.71,164,131,54,1.2,778.0,22.5,2.8,3,2,221606.64819944598,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,110,0.7,648.3333333333334,0.9333333333333332,1.4
58,63.0,1.78,176,154,73,1.58,1095.0,17.5,2.7,4,3,198838.53048857467,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,103,0.7864077669902912,693.0379746835442,0.675,2.3592233009708736
29,56.2,1.77,191,123,61,0.68,418.0,33.4,2.6,3,1,179386.51090044368,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,130,0.47692307692307695,614.7058823529411,0.8666666666666667,0.47692307692307695
56,52.9,1.64,169,155,53,1.1,767.0,27.4,2.3,3,2,196683.52171326595,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,116,0.8793103448275862,697.2727272727273,0.7666666666666666,1.7586206896551724
19,49.0,1.69,176,147,64,1.05,772.0,29.2,2.4,3,1,171562.62035643012,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,112,0.7410714285714286,735.2380952380952,0.7999999999999999,0.7410714285714286
20,128.2,1.84,164,132,58,0.83,603.0,26.2,2.3,3,1,378662.57088846876,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,106,0.6981132075471698,726.5060240963855,0.7666666666666666,0.6981132075471698
54,83.6,1.86,168,142,56,1.54,1082.0,12.4,3.5,5,3,241646.4331136547,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,112,0.7678571428571429,702.5974025974026,0.7,2.303571428571429
34,56.2,1.77,192,138,59,1.81,1249.0,17.3,2.7,5,3,179386.51090044368,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,133,0.5939849624060151,690.0552486187845,0.54,1.781954887218045
19,87.8,1.78,195,161,72,1.28,1133.0,23.6,3.3,2,1,277111.4758237596,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,123,0.7235772357723578,885.15625,1.65,0.7235772357723578
19,85.9,1.85,195,156,62,1.66,1424.0,12.9,3.5,4,3,250986.12125639146,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,133,0.706766917293233,857.8313253012049,0.875,2.1203007518796992
45,51.1,1.87,177,158,57,1.44,1126.0,26.2,3.4,4,2,146129.42892276015,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,120,0.8416666666666667,781.9444444444445,0.85,1.6833333333333333
40,57.4,1.71,168,143,61,1.87,1337.0,18.3,2.7,5,3,196299.71615197838,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,107,0.7663551401869159,714.9732620320855,0.54,2.2990654205607477
54,114.9,1.92,188,135,71,1.2,802.0,20.7,2.6,4,2,311686.19791666674,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,117,0.5470085470085471,668.3333333333334,0.65,1.0940170940170941
49,62.1,1.66,173,152,73,1.37,937.0,31.3,1.8,3,2,225359.2683988968,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,100,0.79,683.941605839416,0.6,1.58
50,57.1,1.91,184,131,68,1.09,707.0,29.5,2.7,4,2,156519.83224144077,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,116,0.5431034482758621,648.6238532110091,0.675,1.0862068965517242
18,68.1,1.8,174,153,50,1.1,926.0,25.4,3.3,4,2,210185.1851851851,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,124,0.8306451612903226,841.8181818181818,0.825,1.6612903225806452
36,69.2,1.65,165,126,65,1.23,852.0,27.2,2.7,3,1,254178.145087236,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,0.61,692.6829268292684,0.9,0.61
19,65.2,1.52,188,130,71,1.23,800.0,30.6,2.4,3,1,282202.216066482,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,117,0.5042735042735043,650.4065040650406,0.7999999999999999,0.5042735042735043
43,108.6,1.73,174,150,66,1.33,988.0,28.5,2.2,2,1,362858.76574559795,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,108,0.7777777777777778,742.8571428571428,1.1,0.7777777777777778
49,40.0,1.65,188,148,74,1.03,686.0,34.3,2.5,3,2,146923.78328741965,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,114,0.6491228070175439,666.0194174757281,0.8333333333333334,1.2982456140350878
23,41.9,1.58,163,132,67,0.56,370.0,26.8,1.8,3,1,167841.6920365326,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,96,0.6770833333333334,660.7142857142857,0.6,0.6770833333333334
49,68.3,1.52,177,150,60,1.45,979.0,29.4,1.8,4,2,295619.8060941828,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,117,0.7692307692307693,675.1724137931035,0.45,1.5384615384615385
21,88.4,1.6,198,121,67,1.71,1138.0,12.0,3.5,4,3,345312.50000000006,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,131,0.4122137404580153,665.4970760233919,0.875,1.2366412213740459
28,66.0,1.9,175,158,56,1.18,1025.0,24.1,3.0,3,1,182825.48476454293,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,119,0.8571428571428571,868.6440677966102,1.0,0.8571428571428571
34,71.9,1.64,170,134,67,1.26,929.0,21.3,2.1,4,2,267325.9964306961,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,103,0.6504854368932039,737.3015873015873,0.525,1.3009708737864079
55,75.6,1.71,173,130,57,1.03,663.0,28.1,2.0,4,2,258541.0895660203,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,116,0.6293103448275862,643.6893203883495,0.5,1.2586206896551724
41,63.4,1.59,162,153,55,1.84,1267.0,15.2,2.7,5,3,250781.2190973458,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,107,0.9158878504672897,688.5869565217391,0.54,2.7476635514018692
22,71.6,1.77,197,158,56,1.49,1177.0,30.3,1.8,3,1,228542.24520412393,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,141,0.723404255319149,789.9328859060403,0.6,0.723404255319149
51,57.4,1.77,177,123,72,1.08,598.0,31.6,2.1,4,2,183216.827859172,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,105,0.4857142857142857,553.7037037037037,0.525,0.9714285714285714
23,83.8,1.99,179,130,71,1.79,1280.0,11.0,3.5,4,3,211610.81790863865,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,108,0.5462962962962963,715.0837988826815,0.875,1.6388888888888888
39,55.9,1.71,184,148,59,1.95,1443.0,19.5,2.7,5,3,191169.93262884306,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,125,0.712,740.0,0.54,2.136
28,87.0,1.76,197,121,60,1.2,799.0,28.4,3.5,3,2,280862.6033057851,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,137,0.44525547445255476,665.8333333333334,1.1666666666666667,0.8905109489051095
33,65.3,1.71,172,135,74,1.18,796.0,29.7,2.5,4,2,223316.57604049108,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,98,0.6224489795918368,674.5762711864407,0.625,1.2448979591836735
50,45.4,1.67,163,158,62,1.37,1071.0,24.1,2.8,4,2,162788.1960629639,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,101,0.9504950495049505,781.7518248175182,0.7,1.900990099009901
26,87.1,1.87,173,132,58,1.71,1241.0,11.2,3.5,4,3,249077.75458263027,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,115,0.6434782608695652,725.7309941520468,0.875,1.9304347826086956
23,78.6,1.73,192,156,56,1.47,1147.0,32.3,1.5,4,2,262621.53763907915,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,136,0.7352941176470589,780.2721088435375,0.375,1.4705882352941178
33,78.0,1.71,187,136,58,1.08,734.0,26.3,2.1,3,1,266748.74320303684,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,129,0.6046511627906976,679.6296296296296,0.7000000000000001,0.6046511627906976
46,58.0,1.53,196,140,62,1.83,1153.0,18.4,2.7,4,3,247767.95249690287,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,134,0.582089552238806,630.0546448087431,0.675,1.7462686567164178
20,71.3,1.69,167,163,52,1.28,1043.0,33.4,2.3,3,2,249641.1190084381,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,115,0.9652173913043478,814.84375,0.7666666666666666,1.9304347826086956
37,49.1,1.74,193,138,52,1.11,842.0,22.3,2.6,3,2,162174.65979653853,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,141,0.6099290780141844,758.5585585585585,0.8666666666666667,1.2198581560283688
53,78.3,1.65,164,126,50,1.24,703.0,33.7,1.6,3,1,287603.3057851239,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,114,0.6666666666666666,566.9354838709678,0.5333333333333333,0.6666666666666666
36,57.3,1.64,164,157,70,1.13,887.0,25.3,1.8,4,2,213042.83164782872,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,94,0.925531914893617,784.9557522123895,0.45,1.851063829787234
43,48.4,1.61,190,127,69,1.28,732.0,34.1,2.4,2,1,186721.19131206357,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,121,0.4793388429752066,571.875,1.2,0.4793388429752066
20,76.4,1.62,168,132,51,1.35,980.0,21.2,2.6,4,2,291114.15942691657,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,117,0.6923076923076923,725.9259259259259,0.65,1.3846153846153846
36,110.2,1.77,191,156,74,1.19,1021.0,26.5,3.4,2,1,351750.7740432187,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,117,0.7008547008547008,857.983193277311,1.7,0.7008547008547008
37,72.9,1.76,192,121,52,1.21,732.0,27.5,1.9,3,2,235343.4917355372,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,140,0.4928571428571429,604.9586776859504,0.6333333333333333,0.9857142857142858
49,82.1,1.86,162,160,64,1.87,1481.0,14.2,3.5,4,3,237310.67175395993,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,98,0.9795918367346939,791.9786096256684,0.875,2.9387755102040813
24,58.9,1.76,189,130,73,0.63,410.0,30.1,1.7,3,1,190147.21074380164,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,116,0.49137931034482757,650.7936507936508,0.5666666666666667,0.49137931034482757
58,82.2,1.87,171,143,55,1.57,1111.0,10.7,3.5,4,3,235065.34359003688,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,116,0.7586206896551724,707.6433121019109,0.875,2.275862068965517
50,96.7,1.72,188,125,62,1.46,903.0,25.7,2.7,3,2,326865.87344510545,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,126,0.5,618.4931506849315,0.9,1.0
57,81.4,1.86,162,145,70,1.8,1292.0,12.0,3.5,5,3,235287.31645276907,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,92,0.8152173913043478,717.7777777777777,0.7,2.4456521739130435
56,107.8,1.73,185,126,50,1.09,680.0,26.6,2.8,3,2,360185.77299609076,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,135,0.562962962962963,623.8532110091743,0.9333333333333332,1.125925925925926
35,65.8,1.62,189,158,69,1.0,790.0,33.8,1.5,4,2,250723.9750038103,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,120,0.7416666666666667,790.0,0.375,1.4833333333333334
57,68.5,1.56,168,138,68,1.45,900.0,29.1,1.6,4,2,281476.0026298488,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,100,0.7,620.6896551724138,0.4,1.4
18,63.9,1.59,185,125,50,1.87,1169.0,16.4,2.7,4,3,252758.9889640441,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,135,0.5555555555555556,625.1336898395722,0.675,1.6666666666666667
28,76.3,1.62,161,162,70,1.16,1034.0,20.1,2.3,3,2,290733.11995122686,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,91,1.010989010989011,891.3793103448277,0.7666666666666666,2.021978021978022
45,44.5,1.65,162,148,71,1.44,959.0,30.7,1.6,3,1,163452.70890725433,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,91,0.8461538461538461,665.9722222222223,0.5333333333333333,0.8461538461538461
42,50.7,1.75,163,162,51,1.29,940.0,29.0,1.9,3,2,165551.02040816325,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,112,0.9910714285714286,728.6821705426356,0.6333333333333333,1.9821428571428572
40,55.1,1.61,184,158,64,1.55,1224.0,16.9,2.7,4,3,212568.9595308823,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,120,0.7833333333333333,789.6774193548387,0.675,2.35
48,73.7,1.61,172,121,63,1.36,815.0,21.8,3.6,4,2,284325.4504070059,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,109,0.5321100917431193,599.2647058823529,0.9,1.0642201834862386
47,55.6,1.77,198,138,68,1.2,820.0,24.3,2.9,4,2,177471.3524210795,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,130,0.5384615384615384,683.3333333333334,0.725,1.0769230769230769
59,86.9,1.76,194,123,60,1.13,688.0,29.8,3.1,3,2,280539.7727272727,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,134,0.4701492537313433,608.849557522124,1.0333333333333334,0.9402985074626866
