age,gender,weight,height,max_bpm,avg_bpm,resting_bpm,session_duration,calories_burned,workout_type,water_intake,workout_frequency,experience_level,bmi,age_category,weight_category,bmi_category,hrr,intensity,cardio_load,weekly_cardio_load,bpm_efficiency,calories_per_min,calories_per_kg,fat_burn_efficiency,weight_height_ratio,bmi_age_interaction,weight_age_ratio,fat_risk_score,water_per_session,water_per_kg,hydration_score,experience_intensity_ratio,experience_load,experience_frequency_score
45.0,Male,78.3,1.96,166.0,167.0,62.0,1.29,1066.0,Cardio,2.2,3.0,1.0,20.38,40-49,60-79,healthy,104.0,1.0096153846153846,1.302403846153846,3.9072115384615382,6.383233532934132,826.3565891472869,13.614303959131545,834.3023255813954,39.94897959183673,917.0999999999999,1.74,814.1602040816326,0.7333333333333334,0.028097062579821204,0.5684754521963825,1.0096153846153846,1.302403846153846,3.0
40.0,Male,68.9,1.99,180.0,149.0,51.0,1.16,951.0,Cardio,2.4,4.0,2.0,17.4,40-49,60-79,under weight,129.0,0.7596899224806202,0.8812403100775194,3.5249612403100774,6.382550335570469,819.8275862068966,13.802612481857764,622.8147554129913,34.62311557788945,696.0,1.7225000000000001,602.4422110552763,0.6,0.03483309143686502,0.5172413793103449,1.5193798449612403,1.7624806201550387,8.0
35.0,Male,102.5,1.94,183.0,158.0,64.0,0.84,730.0,Cardio,2.4,2.0,1.0,27.23,30-39,100-130,overweight,119.0,0.7899159663865546,0.6635294117647058,1.3270588235294116,4.620253164556962,869.047619047619,7.121951219512195,686.4745898359344,52.83505154639175,953.0500000000001,2.9285714285714284,1438.6984536082473,1.2,0.023414634146341463,1.4285714285714286,0.7899159663865546,0.6635294117647058,2.0
29.0,Male,87.0,1.86,177.0,123.0,72.0,1.52,1028.0,Yoga,3.5,4.0,3.0,25.15,0-29,80-99,overweight,105.0,0.4857142857142857,0.7382857142857143,2.9531428571428573,8.357723577235772,676.3157894736842,11.816091954022989,328.49624060150376,46.774193548387096,729.3499999999999,3.0,1176.3709677419354,0.875,0.040229885057471264,0.5756578947368421,1.457142857142857,2.214857142857143,12.0
47.0,Female,66.8,1.75,199.0,146.0,56.0,1.13,742.0,Strength,2.5,3.0,2.0,21.81,40-49,60-79,healthy,143.0,0.6293706293706294,0.7111888111888112,2.1335664335664335,5.082191780821918,656.637168141593,11.107784431137725,413.26814778142216,38.17142857142857,1025.07,1.4212765957446807,832.5188571428571,0.8333333333333334,0.037425149700598806,0.7374631268436579,1.2587412587412588,1.4223776223776223,6.0
25.0,Male,123.8,1.99,180.0,121.0,72.0,1.13,752.0,HIIT,2.6,3.0,1.0,31.26,0-29,100-130,obesity,108.0,0.4537037037037037,0.5126851851851851,1.5380555555555553,6.214876033057851,665.4867256637169,6.074313408723748,301.93379219927897,62.211055276381906,781.5,4.952,1944.7175879396987,0.8666666666666667,0.0210016155088853,0.7669616519174042,0.4537037037037037,0.5126851851851851,3.0
57.0,Female,61.9,1.52,168.0,143.0,51.0,0.92,592.0,HIIT,2.6,3.0,1.0,26.79,50-100,60-79,overweight,117.0,0.7863247863247863,0.7234188034188034,2.1702564102564104,4.13986013986014,643.4782608695651,9.563812600969305,505.9829059829059,40.723684210526315,1527.03,1.0859649122807018,1090.9875,0.8666666666666667,0.0420032310177706,0.9420289855072463,0.7863247863247863,0.7234188034188034,3.0
55.0,Male,69.9,1.81,179.0,167.0,57.0,1.2,992.0,Strength,2.1,4.0,2.0,21.34,50-100,60-79,healthy,122.0,0.9016393442622951,1.081967213114754,4.327868852459016,5.940119760479042,826.6666666666667,14.191702432045778,745.3551912568307,38.61878453038674,1173.7,1.270909090909091,824.1248618784531,0.525,0.030042918454935622,0.43750000000000006,1.8032786885245902,2.163934426229508,8.0
39.0,Female,63.3,1.71,178.0,125.0,56.0,1.88,1175.0,Strength,2.7,4.0,3.0,21.65,30-39,60-79,healthy,122.0,0.5655737704918032,1.06327868852459,4.25311475409836,9.4,625.0,18.562401263823066,353.483606557377,37.01754385964912,844.3499999999999,1.623076923076923,801.4298245614035,0.675,0.04265402843601896,0.3590425531914894,1.6967213114754096,3.18983606557377,12.0
26.0,Female,76.7,1.63,199.0,139.0,72.0,1.08,751.0,Strength,1.7,2.0,1.0,28.87,0-29,60-79,overweight,127.0,0.5275590551181102,0.5697637795275591,1.1395275590551182,5.402877697841727,695.3703703703703,9.791395045632333,366.8489355497229,47.05521472392638,750.62,2.95,1358.4840490797549,0.85,0.022164276401564535,0.787037037037037,0.5275590551181102,0.5697637795275591,2.0
51.0,Female,44.8,1.63,198.0,137.0,69.0,1.08,666.0,Yoga,2.1,4.0,2.0,16.86,50-100,40-59,under weight,129.0,0.5271317829457365,0.5693023255813955,2.277209302325582,4.861313868613139,616.6666666666666,14.866071428571429,325.0645994832041,27.484662576687118,859.86,0.8784313725490196,463.3914110429448,0.525,0.04687500000000001,0.4861111111111111,1.054263565891473,1.138604651162791,8.0
22.0,Male,96.3,1.63,180.0,162.0,62.0,1.35,1203.0,Cardio,2.4,4.0,2.0,36.25,0-29,80-99,obesity,118.0,0.847457627118644,1.1440677966101696,4.576271186440678,7.425925925925926,891.1111111111111,12.49221183800623,755.1789077212806,59.079754601226995,797.5,4.377272727272727,2141.6411042944787,0.6,0.024922118380062305,0.4444444444444444,1.694915254237288,2.288135593220339,8.0
33.0,Female,45.9,1.5,189.0,144.0,62.0,0.92,662.0,Yoga,1.7,3.0,1.0,20.4,30-39,40-59,healthy,127.0,0.6456692913385826,0.594015748031496,1.7820472440944881,4.597222222222222,719.5652173913044,14.422657952069716,464.60116398493665,30.599999999999998,673.1999999999999,1.3909090909090909,624.2399999999999,0.5666666666666667,0.037037037037037035,0.6159420289855072,0.6456692913385826,0.594015748031496,3.0
50.0,Male,89.6,1.68,182.0,139.0,74.0,1.79,1232.0,Cardio,3.5,5.0,3.0,31.75,50-100,80-99,obesity,108.0,0.6018518518518519,1.0773148148148148,5.386574074074074,8.863309352517986,688.268156424581,13.75,414.2354645147941,53.33333333333333,1587.5,1.7919999999999998,1693.3333333333333,0.7,0.0390625,0.39106145251396646,1.8055555555555556,3.2319444444444443,15.0
45.0,Female,71.2,1.68,172.0,144.0,63.0,1.37,888.0,Strength,1.6,3.0,1.0,25.23,40-49,60-79,overweight,109.0,0.7431192660550459,1.018073394495413,3.054220183486239,6.166666666666667,648.1751824817518,12.47191011235955,481.6714658809348,42.38095238095239,1135.35,1.5822222222222222,1069.2714285714287,0.5333333333333333,0.02247191011235955,0.389294403892944,0.7431192660550459,1.018073394495413,3.0
25.0,Male,76.5,1.96,180.0,120.0,59.0,0.67,442.0,Strength,2.3,3.0,1.0,19.91,0-29,60-79,healthy,121.0,0.5041322314049587,0.33776859504132234,1.013305785123967,3.683333333333333,659.7014925373134,5.777777777777778,332.5767854940175,39.03061224489796,497.75,3.06,777.0994897959184,0.7666666666666666,0.03006535947712418,1.144278606965174,0.5041322314049587,0.33776859504132234,3.0
45.0,Female,57.2,1.55,194.0,121.0,58.0,1.67,909.0,Cardio,2.7,5.0,3.0,23.81,40-49,40-59,healthy,136.0,0.4632352941176471,0.7736029411764705,3.8680147058823526,7.512396694214876,544.311377245509,15.891608391608392,252.14424092990492,36.903225806451616,1071.45,1.271111111111111,878.6658064516129,0.54,0.0472027972027972,0.3233532934131737,1.3897058823529411,2.3208088235294118,15.0
31.0,Female,63.1,1.64,184.0,125.0,51.0,1.54,962.0,Cardio,2.7,4.0,3.0,23.46,30-39,60-79,healthy,133.0,0.556390977443609,0.8568421052631578,3.4273684210526314,7.696,624.6753246753246,15.245641838351823,347.56371448100765,38.47560975609756,727.26,2.035483870967742,902.6378048780489,0.675,0.0427892234548336,0.4383116883116883,1.6691729323308269,2.5705263157894738,12.0
57.0,Male,112.5,1.61,195.0,165.0,61.0,1.24,1013.0,Cardio,2.7,3.0,2.0,43.4,50-100,100-130,sever obesity,134.0,0.7761194029850746,0.9623880597014925,2.8871641791044778,6.13939393939394,816.9354838709678,9.004444444444445,634.0394800192586,69.87577639751552,2473.7999999999997,1.9736842105263157,3032.6086956521735,0.9,0.024,0.7258064516129032,1.5522388059701493,1.924776119402985,6.0
34.0,Female,56.2,1.77,192.0,138.0,59.0,1.81,1249.0,Cardio,2.7,5.0,3.0,17.94,30-39,40-59,under weight,133.0,0.5939849624060151,1.0751127819548874,5.375563909774437,9.05072463768116,690.0552486187845,22.224199288256226,409.8824409089021,31.751412429378533,609.96,1.6529411764705884,569.6203389830509,0.54,0.04804270462633452,0.2983425414364641,1.781954887218045,3.225338345864662,15.0
39.0,Female,68.6,1.64,162.0,154.0,53.0,1.33,1024.0,Cardio,1.5,3.0,2.0,25.51,30-39,60-79,overweight,109.0,0.926605504587156,1.2323853211009175,3.6971559633027526,6.64935064935065,769.9248120300751,14.927113702623908,713.416568945299,41.829268292682926,994.8900000000001,1.7589743589743587,1067.0646341463414,0.5,0.02186588921282799,0.37593984962406013,1.853211009174312,2.464770642201835,6.0
56.0,Male,58.7,1.86,187.0,159.0,65.0,1.09,858.0,Cardio,3.3,3.0,2.0,16.97,50-100,40-59,under weight,122.0,0.7704918032786885,0.8398360655737706,2.5195081967213118,5.39622641509434,787.1559633027522,14.616695059625211,606.4972176267107,31.559139784946236,950.3199999999999,1.0482142857142858,535.5586021505376,1.0999999999999999,0.05621805792163543,1.0091743119266052,1.540983606557377,1.679672131147541,6.0
38.0,Male,46.9,1.74,198.0,167.0,64.0,1.03,946.0,Strength,2.6,4.0,2.0,15.49,30-39,40-59,under weight,134.0,0.7686567164179104,0.7917164179104478,3.166865671641791,5.664670658682635,918.4466019417475,20.17057569296375,705.9701492537313,26.954022988505745,588.62,1.2342105263157894,417.51781609195405,0.65,0.05543710021321962,0.6310679611650486,1.537313432835821,1.5834328358208956,8.0
58.0,Male,82.2,1.87,171.0,143.0,55.0,1.57,1111.0,HIIT,3.5,4.0,3.0,23.51,50-100,80-99,healthy,116.0,0.7586206896551724,1.1910344827586208,4.764137931034483,7.769230769230769,707.6433121019109,13.51581508515815,536.832857456622,43.957219251336895,1363.5800000000002,1.4172413793103449,1033.4342245989305,0.875,0.04257907542579075,0.5573248407643312,2.275862068965517,3.5731034482758623,12.0
43.0,Female,53.8,1.72,173.0,160.0,71.0,1.03,742.0,Strength,2.3,4.0,2.0,18.19,40-49,40-59,under weight,102.0,0.8725490196078431,0.8987254901960785,3.594901960784314,4.6375,720.3883495145631,13.79182156133829,628.5741481058443,31.27906976744186,782.1700000000001,1.2511627906976743,568.9662790697674,0.575,0.04275092936802974,0.558252427184466,1.7450980392156863,1.797450980392157,8.0
27.0,Male,61.6,1.8,169.0,144.0,72.0,1.48,1172.0,Yoga,3.1,2.0,1.0,19.01,0-29,60-79,healthy,97.0,0.7422680412371134,1.0985567010309278,2.1971134020618557,8.13888888888889,791.8918918918919,19.025974025974026,587.7960434661466,34.22222222222222,513.2700000000001,2.2814814814814817,650.5644444444445,1.55,0.05032467532467533,1.0472972972972974,0.7422680412371134,1.0985567010309278,2.0
23.0,Male,121.3,1.85,196.0,167.0,53.0,0.72,661.0,Yoga,3.6,2.0,1.0,35.44,0-29,100-130,obesity,143.0,0.7972027972027972,0.5739860139860139,1.1479720279720278,3.9580838323353293,918.0555555555555,5.4492992580379225,731.8764568764568,65.56756756756756,815.1199999999999,5.27391304347826,2323.714594594594,1.8,0.02967848309975268,2.5,0.7972027972027972,0.5739860139860139,2.0
53.0,Male,115.4,1.92,193.0,161.0,50.0,1.36,1084.0,Yoga,2.2,4.0,2.0,31.3,50-100,100-130,obesity,143.0,0.7762237762237763,1.0556643356643358,4.222657342657343,6.732919254658385,797.0588235294117,9.393414211438474,618.6960098724804,60.10416666666667,1658.9,2.177358490566038,1881.260416666667,0.55,0.01906412478336222,0.40441176470588236,1.5524475524475525,2.1113286713286716,8.0
52.0,Female,70.6,1.58,181.0,164.0,67.0,1.02,753.0,HIIT,2.0,3.0,2.0,28.28,50-100,60-79,overweight,114.0,0.8508771929824561,0.8678947368421053,2.603684210526316,4.591463414634147,738.2352941176471,10.6657223796034,628.1475748194015,44.68354430379746,1470.56,1.3576923076923075,1263.6506329113924,0.6666666666666666,0.028328611898017,0.65359477124183,1.7017543859649122,1.7357894736842105,6.0
50.0,Female,61.6,1.75,192.0,166.0,74.0,1.22,911.0,Strength,2.2,4.0,2.0,20.11,50-100,60-79,healthy,118.0,0.7796610169491526,0.9511864406779661,3.8047457627118644,5.4879518072289155,746.7213114754098,14.78896103896104,582.189497082523,35.2,1005.5,1.232,707.8720000000001,0.55,0.03571428571428572,0.4508196721311476,1.5593220338983051,1.9023728813559322,8.0
58.0,Female,63.0,1.78,176.0,154.0,73.0,1.58,1095.0,HIIT,2.7,4.0,3.0,19.88,50-100,60-79,healthy,103.0,0.7864077669902912,1.2425242718446603,4.970097087378641,7.1103896103896105,693.0379746835442,17.38095238095238,545.01044611036,35.39325842696629,1153.04,1.0862068965517242,703.6179775280898,0.675,0.04285714285714286,0.4272151898734177,2.3592233009708736,3.727572815533981,12.0
21.0,Male,93.7,1.73,186.0,146.0,72.0,1.0,803.0,Cardio,3.6,2.0,1.0,31.31,0-29,80-99,obesity,114.0,0.6491228070175439,0.6491228070175439,1.2982456140350878,5.5,803.0,8.569903948772678,521.2456140350878,54.16184971098266,657.51,4.461904761904762,1695.807514450867,1.8,0.0384204909284952,1.8,0.6491228070175439,0.6491228070175439,2.0
40.0,Female,52.6,1.66,198.0,120.0,71.0,1.27,762.0,Strength,1.7,3.0,2.0,19.09,40-49,40-59,healthy,127.0,0.3858267716535433,0.49,1.47,6.35,600.0,14.486692015209124,231.49606299212599,31.68674698795181,763.6,1.315,604.9000000000001,0.5666666666666667,0.03231939163498099,0.44619422572178474,0.7716535433070866,0.98,6.0
37.0,Male,76.3,1.77,180.0,128.0,57.0,1.36,957.0,HIIT,2.1,4.0,2.0,24.35,30-39,60-79,healthy,123.0,0.5772357723577236,0.7850406504065042,3.1401626016260167,7.4765625,703.6764705882352,12.54259501965924,406.18723098995696,43.10734463276836,900.95,2.062162162162162,1049.6638418079096,0.525,0.027522935779816515,0.3860294117647059,1.1544715447154472,1.5700813008130083,8.0
54.0,Female,46.6,1.5,175.0,165.0,58.0,1.38,1025.0,Strength,2.0,2.0,1.0,20.71,50-100,40-59,healthy,117.0,0.9145299145299145,1.262051282051282,2.524102564102564,6.212121212121212,742.7536231884059,21.99570815450644,679.2704075312771,31.066666666666666,1118.3400000000001,0.862962962962963,643.3906666666667,1.0,0.04291845493562232,0.7246376811594204,0.9145299145299145,1.262051282051282,2.0
41.0,Female,77.6,1.76,162.0,161.0,71.0,1.27,920.0,Strength,2.2,4.0,2.0,25.05,40-49,60-79,overweight,91.0,0.989010989010989,1.256043956043956,5.024175824175824,5.714285714285714,724.4094488188977,11.855670103092784,716.4489054252834,44.090909090909086,1027.05,1.8926829268292682,1104.4772727272727,0.55,0.02835051546391753,0.4330708661417323,1.978021978021978,2.512087912087912,8.0
56.0,Male,88.5,1.85,161.0,144.0,59.0,1.57,1119.0,Cardio,3.5,4.0,3.0,25.86,50-100,80-99,overweight,102.0,0.8333333333333334,1.3083333333333333,5.233333333333333,7.770833333333333,712.7388535031847,12.64406779661017,593.9490445859873,47.83783783783784,1448.1599999999999,1.5803571428571428,1237.0864864864866,0.875,0.03954802259887006,0.5573248407643312,2.5,3.925,12.0
58.0,Male,74.6,1.75,193.0,137.0,58.0,1.09,739.0,HIIT,2.9,2.0,1.0,24.36,50-100,60-79,healthy,135.0,0.5851851851851851,0.6378518518518519,1.2757037037037038,5.394160583941606,677.9816513761467,9.906166219839143,396.744818212708,42.628571428571426,1412.8799999999999,1.286206896551724,1038.432,1.45,0.03887399463806971,1.330275229357798,0.5851851851851851,0.6378518518518519,2.0
49.0,Male,83.7,1.87,183.0,158.0,53.0,1.29,1009.0,HIIT,2.3,4.0,2.0,23.94,40-49,80-99,healthy,130.0,0.8076923076923077,1.041923076923077,4.167692307692308,6.386075949367089,782.1705426356589,12.054958183990442,631.7531305903399,44.75935828877005,1173.0600000000002,1.7081632653061225,1071.539037433155,0.575,0.027479091995221024,0.4457364341085271,1.6153846153846154,2.083846153846154,8.0
59.0,Female,60.4,1.76,194.0,120.0,53.0,1.72,929.0,Cardio,2.7,5.0,3.0,19.5,50-100,60-79,healthy,141.0,0.475177304964539,0.8173049645390071,4.0865248226950355,7.741666666666666,540.1162790697674,15.380794701986755,256.6509978558469,34.31818181818182,1150.5,1.023728813559322,669.2045454545454,0.54,0.044701986754966894,0.313953488372093,1.4255319148936172,2.4519148936170216,15.0
38.0,Male,85.8,1.8,168.0,149.0,68.0,1.72,1410.0,Cardio,3.5,4.0,3.0,26.48,30-39,80-99,overweight,100.0,0.81,1.3932,5.5728,9.463087248322148,819.7674418604652,16.433566433566433,664.0116279069769,47.666666666666664,1006.24,2.2578947368421054,1262.2133333333334,0.875,0.04079254079254079,0.5087209302325582,2.43,4.1796,12.0
22.0,Male,106.8,1.82,170.0,130.0,50.0,1.0,715.0,Yoga,2.3,4.0,2.0,32.24,0-29,100-130,obesity,120.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,5.5,715.0,6.694756554307117,476.66666666666663,58.68131868131868,709.2800000000001,4.8545454545454545,1891.8857142857141,0.575,0.02153558052434457,0.575,1.3333333333333333,1.3333333333333333,8.0
33.0,Male,81.8,1.99,184.0,137.0,51.0,1.59,1198.0,Strength,3.5,4.0,3.0,20.66,30-39,80-99,healthy,133.0,0.6466165413533834,1.0281203007518798,4.112481203007519,8.744525547445255,753.4591194968554,14.645476772616137,487.1991299002222,41.10552763819096,681.78,2.4787878787878785,849.2402010050251,0.875,0.042787286063569685,0.550314465408805,1.9398496240601504,3.0843609022556393,12.0
41.0,Male,94.1,1.62,172.0,139.0,50.0,1.13,777.0,Cardio,3.1,4.0,2.0,35.86,40-49,80-99,obesity,122.0,0.7295081967213115,0.824344262295082,3.297377049180328,5.589928057553957,687.6106194690266,8.257173219978746,501.6175830552735,58.08641975308641,1470.26,2.295121951219512,2082.9790123456787,0.775,0.032943676939426146,0.6858407079646018,1.459016393442623,1.648688524590164,8.0
18.0,Male,87.6,1.93,161.0,139.0,72.0,1.72,1315.0,HIIT,3.5,4.0,3.0,23.52,0-29,80-99,healthy,89.0,0.7528089887640449,1.294831460674157,5.179325842696628,9.46043165467626,764.5348837209302,15.011415525114156,575.5487326887901,45.38860103626943,423.36,4.866666666666666,1067.539896373057,0.875,0.039954337899543384,0.5087209302325582,2.258426966292135,3.8844943820224715,12.0
20.0,Male,74.8,1.75,184.0,121.0,73.0,1.33,885.0,Yoga,3.3,3.0,2.0,24.42,0-29,60-79,healthy,111.0,0.43243243243243246,0.5751351351351351,1.7254054054054055,7.31404958677686,665.4135338345865,11.831550802139038,287.7463930095509,42.74285714285714,488.40000000000003,3.7399999999999998,1043.7805714285714,1.0999999999999999,0.044117647058823525,0.8270676691729322,0.8648648648648649,1.1502702702702703,6.0
35.0,Male,63.7,1.74,198.0,143.0,71.0,1.03,810.0,HIIT,2.7,4.0,2.0,21.04,30-39,60-79,healthy,127.0,0.5669291338582677,0.5839370078740157,2.335748031496063,5.664335664335664,786.4077669902913,12.71585557299843,445.83747419922025,36.60919540229885,736.4,1.82,770.2574712643678,0.675,0.0423861852433281,0.6553398058252428,1.1338582677165354,1.1678740157480314,8.0
45.0,Male,58.4,1.72,194.0,150.0,65.0,1.31,973.0,HIIT,3.1,4.0,2.0,19.74,40-49,40-59,healthy,129.0,0.6589147286821705,0.8631782945736434,3.4527131782945735,6.486666666666666,742.7480916030534,16.660958904109588,489.4076572578258,33.95348837209302,888.3,1.2977777777777777,670.2418604651161,0.775,0.05308219178082192,0.5916030534351145,1.317829457364341,1.7263565891472867,8.0
50.0,Male,69.6,1.96,166.0,139.0,68.0,0.97,667.0,Strength,2.0,3.0,1.0,18.12,50-100,60-79,under weight,98.0,0.7244897959183674,0.7027551020408164,2.108265306122449,4.798561151079137,687.6288659793814,9.583333333333334,498.1800967809804,35.51020408163265,906.0,1.392,643.4448979591837,0.6666666666666666,0.02873563218390805,0.6872852233676976,0.7244897959183674,0.7027551020408164,3.0
52.0,Male,82.4,1.72,166.0,137.0,53.0,1.01,685.0,Strength,2.7,4.0,2.0,27.85,50-100,80-99,overweight,113.0,0.7433628318584071,0.7507964601769912,3.003185840707965,5.0,678.2178217821782,8.313106796116504,504.1619206168405,47.90697674418605,1448.2,1.5846153846153848,1334.2093023255816,0.675,0.032766990291262135,0.6683168316831684,1.4867256637168142,1.5015929203539824,8.0
45.0,Female,48.2,1.64,168.0,159.0,67.0,1.25,894.0,Strength,2.5,4.0,2.0,17.92,40-49,40-59,under weight,101.0,0.9108910891089109,1.1386138613861387,4.554455445544555,5.622641509433962,715.2,18.54771784232365,651.4693069306932,29.39024390243903,806.4000000000001,1.0711111111111111,526.6731707317074,0.625,0.051867219917012444,0.5,1.8217821782178218,2.2772277227722775,8.0
21.0,Male,80.9,1.9,194.0,137.0,55.0,1.8,1356.0,Yoga,3.5,4.0,3.0,22.41,0-29,80-99,healthy,139.0,0.5899280575539568,1.0618705035971223,4.247482014388489,9.897810218978103,753.3333333333334,16.76143386897404,444.41247002398086,42.578947368421055,470.61,3.8523809523809525,954.1942105263158,0.875,0.043263288009888747,0.4861111111111111,1.7697841726618706,3.185611510791367,12.0
20.0,Female,51.1,1.58,188.0,169.0,64.0,0.5,422.0,Yoga,1.6,2.0,1.0,20.47,0-29,40-59,healthy,124.0,0.8467741935483871,0.42338709677419356,0.8467741935483871,2.497041420118343,844.0,8.258317025440313,714.6774193548388,32.34177215189873,409.4,2.555,662.036075949367,0.8,0.03131115459882583,1.6,0.8467741935483871,0.42338709677419356,2.0
52.0,Male,74.0,1.63,174.0,150.0,50.0,1.26,936.0,Cardio,3.7,3.0,2.0,27.85,50-100,60-79,overweight,124.0,0.8064516129032258,1.0161290322580645,3.0483870967741935,6.24,742.8571428571429,12.64864864864865,599.0783410138249,45.398773006134974,1448.2,1.4230769230769231,1264.355828220859,1.2333333333333334,0.05,0.9788359788359788,1.6129032258064515,2.032258064516129,6.0
34.0,Female,68.4,1.5,192.0,132.0,61.0,1.37,904.0,Cardio,2.1,4.0,2.0,30.4,30-39,60-79,obesity,131.0,0.5419847328244275,0.7425190839694658,2.970076335877863,6.848484848484849,659.8540145985401,13.216374269005847,357.6308018053156,45.6,1033.6,2.011764705882353,1386.24,0.525,0.03070175438596491,0.38321167883211676,1.083969465648855,1.4850381679389315,8.0
34.0,Female,75.6,1.6,193.0,130.0,51.0,0.64,416.0,HIIT,2.7,2.0,1.0,29.53,30-39,60-79,overweight,142.0,0.5563380281690141,0.35605633802816905,0.7121126760563381,3.2,650.0,5.502645502645503,361.6197183098592,47.24999999999999,1004.02,2.2235294117647055,1395.2924999999998,1.35,0.03571428571428572,2.109375,0.5563380281690141,0.35605633802816905,2.0
19.0,Female,72.4,1.75,169.0,140.0,64.0,1.2,840.0,Cardio,1.7,4.0,2.0,23.64,0-29,60-79,healthy,105.0,0.7238095238095238,0.8685714285714285,3.474285714285714,6.0,700.0,11.60220994475138,506.66666666666663,41.371428571428574,449.16,3.810526315789474,978.0205714285715,0.425,0.023480662983425413,0.3541666666666667,1.4476190476190476,1.737142857142857,8.0
31.0,Female,66.6,1.67,184.0,137.0,71.0,1.02,699.0,Yoga,1.5,4.0,2.0,23.88,30-39,60-79,healthy,113.0,0.584070796460177,0.5957522123893806,2.3830088495575223,5.102189781021898,685.2941176470588,10.495495495495497,400.26028110359186,39.880239520958085,740.28,2.148387096774193,952.3401197604791,0.375,0.022522522522522525,0.3676470588235294,1.168141592920354,1.1915044247787612,8.0
27.0,Male,75.7,1.76,167.0,132.0,66.0,0.68,494.0,Cardio,2.3,3.0,1.0,24.44,0-29,60-79,healthy,101.0,0.6534653465346535,0.4443564356435644,1.3330693069306934,3.742424242424242,726.470588235294,6.525759577278731,474.72335468841,43.01136363636364,659.88,2.803703703703704,1051.1977272727274,0.7666666666666666,0.030383091149273445,1.1274509803921566,0.6534653465346535,0.4443564356435644,3.0
34.0,Male,102.1,1.71,185.0,135.0,72.0,0.96,713.0,HIIT,3.2,2.0,1.0,34.92,30-39,100-130,obesity,113.0,0.5575221238938053,0.5352212389380531,1.0704424778761061,5.281481481481482,742.7083333333334,6.983349657198825,414.0763274336283,59.707602339181285,1187.28,3.0029411764705882,2084.9894736842107,1.6,0.031341821743388835,1.6666666666666667,0.5575221238938053,0.5352212389380531,2.0
30.0,Male,121.6,2.0,179.0,160.0,60.0,1.24,1091.0,Cardio,3.3,4.0,2.0,30.4,30-39,100-130,obesity,119.0,0.8403361344537815,1.0420168067226891,4.168067226890757,6.81875,879.8387096774194,8.97203947368421,739.3602602331256,60.8,912.0,4.053333333333333,1848.32,0.825,0.027138157894736843,0.6653225806451613,1.680672268907563,2.0840336134453783,8.0
26.0,Female,72.8,1.67,163.0,121.0,50.0,1.37,829.0,Strength,1.9,2.0,1.0,26.1,0-29,60-79,overweight,113.0,0.6283185840707964,0.8607964601769912,1.7215929203539824,6.851239669421488,605.1094890510949,11.387362637362639,380.20153736838705,43.59281437125748,678.6,2.8,1137.7724550898204,0.95,0.0260989010989011,0.6934306569343065,0.6283185840707964,0.8607964601769912,2.0
23.0,Male,108.6,1.92,197.0,134.0,50.0,0.89,656.0,Yoga,3.5,2.0,1.0,29.46,0-29,100-130,overweight,147.0,0.5714285714285714,0.5085714285714286,1.0171428571428571,4.895522388059701,737.0786516853932,6.040515653775323,421.1878009630818,56.5625,677.58,4.721739130434782,1666.33125,1.75,0.03222836095764273,1.9662921348314606,0.5714285714285714,0.5085714285714286,2.0
22.0,Male,102.6,1.84,163.0,153.0,65.0,1.25,1052.0,Strength,2.7,3.0,2.0,30.3,0-29,100-130,obesity,98.0,0.8979591836734694,1.1224489795918366,3.36734693877551,6.875816993464053,841.6,10.253411306042885,755.7224489795918,55.760869565217384,666.6,4.663636363636363,1689.5543478260868,0.9,0.026315789473684213,0.72,1.7959183673469388,2.2448979591836733,6.0
53.0,Male,51.7,1.7,175.0,152.0,72.0,1.15,865.0,HIIT,3.5,3.0,2.0,17.89,50-100,40-59,under weight,103.0,0.7766990291262136,0.8932038834951456,2.6796116504854366,5.690789473684211,752.1739130434784,16.731141199226304,584.2127479949346,30.411764705882355,948.1700000000001,0.9754716981132076,544.0664705882353,1.1666666666666667,0.06769825918762089,1.0144927536231885,1.5533980582524272,1.7864077669902911,6.0
29.0,Male,86.7,1.62,174.0,122.0,55.0,1.52,1020.0,Strength,3.5,4.0,3.0,33.04,0-29,80-99,obesity,119.0,0.5630252100840336,0.8557983193277311,3.4231932773109244,8.360655737704919,671.0526315789474,11.76470588235294,377.81954887218046,53.51851851851852,958.16,2.9896551724137934,1768.2518518518518,0.875,0.040369088811995385,0.5756578947368421,1.6890756302521008,2.5673949579831934,12.0
32.0,Male,89.8,1.92,199.0,168.0,67.0,1.93,1783.0,Strength,3.5,4.0,3.0,24.36,30-39,80-99,healthy,132.0,0.7651515151515151,1.476742424242424,5.906969696969696,10.613095238095237,923.8341968911917,19.85523385300668,706.8731355000785,46.770833333333336,779.52,2.80625,1139.3374999999999,0.875,0.03897550111358575,0.4533678756476684,2.2954545454545454,4.430227272727272,12.0
19.0,Female,60.5,1.59,184.0,128.0,53.0,1.14,730.0,Cardio,2.2,2.0,1.0,23.93,0-29,60-79,healthy,131.0,0.5725190839694656,0.6526717557251908,1.3053435114503815,5.703125,640.3508771929825,12.066115702479339,366.61309762957006,38.0503144654088,454.67,3.1842105263157894,910.5440251572326,1.1,0.03636363636363637,0.9649122807017545,0.5725190839694656,0.6526717557251908,2.0
